2026-03-28 20:52:09.955694,ETH/USDT,SELL,2004.58,0.01
2026-03-28 20:52:10.200084,SOL/USDT,SELL,82.49,0.2425
2026-03-28 20:52:10.444445,BNB/USDT,SELL,612.79,0.0326
2026-03-28 20:52:10.684533,XRP/USDT,SELL,1.3363,14.9667
2026-03-28 20:53:12.173972,BTC/USDT,SELL,66576.0,0.0003
2026-03-28 20:53:12.417684,ETH/USDT,SELL,2004.77,0.01
2026-03-28 20:53:12.663986,SOL/USDT,SELL,82.5,0.2424
2026-03-28 20:53:12.910851,BNB/USDT,SELL,612.82,0.0326
2026-03-28 20:53:13.155829,XRP/USDT,SELL,1.3363,14.9667
2026-03-28 20:54:14.708910,BTC/USDT,SELL,66574.21,0.0003
2026-03-28 20:54:14.949254,ETH/USDT,SELL,2004.66,0.01
2026-03-28 20:54:15.198432,SOL/USDT,SELL,82.49,0.2425
2026-03-28 20:54:15.439085,BNB/USDT,SELL,612.82,0.0326
2026-03-28 20:54:15.677195,XRP/USDT,SELL,1.3363,14.9667
2026-03-28 20:55:17.164145,BTC/USDT,SELL,66498.39,0.0003
2026-03-28 20:55:17.403546,ETH/USDT,SELL,2002.64,0.01
2026-03-28 20:55:17.647380,SOL/USDT,SELL,82.36,0.2428
2026-03-28 20:55:17.890280,BNB/USDT,SELL,612.21,0.0327
2026-03-28 20:55:18.132922,XRP/USDT,SELL,1.335,14.9813
2026-03-28 20:56:19.626992,BTC/USDT,SELL,66530.0,0.0003
2026-03-28 20:56:19.868090,ETH/USDT,SELL,2003.59,0.01
2026-03-28 20:56:20.108225,SOL/USDT,SELL,82.41,0.2427
2026-03-28 20:56:20.348836,BNB/USDT,SELL,612.43,0.0327
2026-03-28 20:56:20.594407,XRP/USDT,SELL,1.3357,14.9734
2026-03-28 20:57:22.117726,BTC/USDT,SELL,66554.28,0.0003
2026-03-28 20:57:22.358684,ETH/USDT,SELL,2004.27,0.01
2026-03-28 20:57:22.602845,SOL/USDT,SELL,82.45,0.2426
2026-03-28 20:57:22.864285,BNB/USDT,SELL,612.62,0.0326
2026-03-28 20:57:23.106042,XRP/USDT,SELL,1.336,14.9701
2026-03-28 20:58:24.600702,BTC/USDT,SELL,66576.9,0.0003
2026-03-28 20:58:24.860359,ETH/USDT,SELL,2005.09,0.01
2026-03-28 20:58:25.144627,SOL/USDT,SELL,82.49,0.2425
2026-03-28 20:58:25.392256,BNB/USDT,SELL,612.73,0.0326
2026-03-28 20:58:25.634443,XRP/USDT,SELL,1.3364,14.9656
2026-03-28 20:59:27.116675,BTC/USDT,SELL,66576.89,0.0003
2026-03-28 20:59:27.372075,ETH/USDT,SELL,2005.08,0.01
2026-03-28 20:59:27.612242,SOL/USDT,SELL,82.49,0.2425
2026-03-28 20:59:27.853334,BNB/USDT,SELL,612.76,0.0326
2026-03-28 20:59:28.098798,XRP/USDT,SELL,1.3362,14.9678
2026-03-28 21:00:29.631317,BTC/USDT,SELL,66547.47,0.0003
2026-03-28 21:00:29.872989,ETH/USDT,SELL,2004.47,0.01
2026-03-28 21:00:30.112613,SOL/USDT,SELL,82.43,0.2426
2026-03-28 21:00:30.358143,BNB/USDT,SELL,612.63,0.0326
2026-03-28 21:00:30.602528,XRP/USDT,SELL,1.335,14.9813
2026-03-28 21:01:32.082090,BTC/USDT,SELL,66570.69,0.0003
2026-03-28 21:01:32.334162,ETH/USDT,SELL,2004.25,0.01
2026-03-28 21:01:32.576070,SOL/USDT,SELL,82.43,0.2426
2026-03-28 21:01:32.821718,BNB/USDT,SELL,612.65,0.0326
2026-03-28 21:01:33.067692,XRP/USDT,SELL,1.3349,14.9824
2026-03-28 21:02:34.569156,BTC/USDT,SELL,66582.3,0.0003
2026-03-28 21:02:34.816113,ETH/USDT,SELL,2004.45,0.01
2026-03-28 21:02:35.060131,SOL/USDT,SELL,82.48,0.2425
2026-03-28 21:02:35.300044,BNB/USDT,SELL,612.72,0.0326
2026-03-28 21:02:35.546839,XRP/USDT,SELL,1.3351,14.9802
2026-03-28 21:03:37.049650,BTC/USDT,SELL,66578.35,0.0003
2026-03-28 21:03:37.292584,ETH/USDT,SELL,2003.93,0.01
2026-03-28 21:03:37.538671,SOL/USDT,SELL,82.49,0.2425
2026-03-28 21:03:37.786568,BNB/USDT,SELL,612.59,0.0326
2026-03-28 21:03:38.056925,XRP/USDT,SELL,1.3348,14.9835
2026-03-28 21:04:39.539269,BTC/USDT,SELL,66578.43,0.0003
2026-03-28 21:04:39.779444,ETH/USDT,SELL,2004.32,0.01
2026-03-28 21:04:40.021440,SOL/USDT,SELL,82.52,0.2424
2026-03-28 21:04:40.262000,BNB/USDT,SELL,612.67,0.0326
2026-03-28 21:04:40.504671,XRP/USDT,SELL,1.3352,14.979
2026-03-28 21:05:42.007576,BTC/USDT,SELL,66591.75,0.0003
2026-03-28 21:05:42.250396,ETH/USDT,SELL,2005.0,0.01
2026-03-28 21:05:42.505232,SOL/USDT,SELL,82.55,0.2423
2026-03-28 21:05:42.749950,BNB/USDT,SELL,612.87,0.0326
2026-03-28 21:05:42.991292,XRP/USDT,SELL,1.3359,14.9712
2026-03-28 21:06:44.626560,BTC/USDT,SELL,66584.41,0.0003
2026-03-28 21:06:44.882116,ETH/USDT,SELL,2004.6,0.01
2026-03-28 21:06:45.142725,SOL/USDT,SELL,82.54,0.2423
2026-03-28 21:06:45.412039,BNB/USDT,SELL,612.96,0.0326
2026-03-28 21:06:45.669107,XRP/USDT,SELL,1.3359,14.9712
2026-03-28 21:07:47.172888,BTC/USDT,SELL,66597.25,0.0003
2026-03-28 21:07:47.413664,ETH/USDT,SELL,2005.04,0.01
2026-03-28 21:07:47.651917,SOL/USDT,SELL,82.59,0.2422
2026-03-28 21:07:47.907743,BNB/USDT,SELL,613.03,0.0326
2026-03-28 21:07:48.153387,XRP/USDT,SELL,1.3361,14.9689
2026-03-28 21:08:49.638904,BTC/USDT,SELL,66608.0,0.0003
2026-03-28 21:08:49.882387,ETH/USDT,SELL,2005.04,0.01
2026-03-28 21:08:50.127889,SOL/USDT,SELL,82.6,0.2421
2026-03-28 21:08:50.371034,BNB/USDT,SELL,613.04,0.0326
2026-03-28 21:08:50.613795,XRP/USDT,SELL,1.3362,14.9678
2026-03-28 21:09:52.096085,BTC/USDT,SELL,66596.97,0.0003
2026-03-28 21:09:52.338851,ETH/USDT,SELL,2004.16,0.01
2026-03-28 21:09:52.579341,SOL/USDT,SELL,82.55,0.2423
2026-03-28 21:09:52.817856,BNB/USDT,SELL,612.91,0.0326
2026-03-28 21:09:53.067880,XRP/USDT,SELL,1.3359,14.9712
2026-03-28 21:10:54.579471,BTC/USDT,SELL,66603.33,0.0003
2026-03-28 21:10:54.823299,ETH/USDT,SELL,2004.33,0.01
2026-03-28 21:10:55.067234,SOL/USDT,SELL,82.57,0.2422
2026-03-28 21:10:55.306551,BNB/USDT,SELL,612.86,0.0326
2026-03-28 21:10:55.548442,XRP/USDT,SELL,1.3362,14.9678
2026-03-28 21:11:57.063126,BTC/USDT,SELL,66606.0,0.0003
2026-03-28 21:11:57.303982,ETH/USDT,SELL,2004.83,0.01
2026-03-28 21:11:57.545942,SOL/USDT,SELL,82.55,0.2423
2026-03-28 21:11:57.803077,BNB/USDT,SELL,612.96,0.0326
2026-03-28 21:11:58.075788,XRP/USDT,SELL,1.3362,14.9678
2026-03-28 21:12:59.562455,BTC/USDT,SELL,66615.0,0.0003
2026-03-28 21:12:59.813184,ETH/USDT,SELL,2005.08,0.01
2026-03-28 21:13:00.190748,SOL/USDT,SELL,82.58,0.2422
2026-03-28 21:13:00.431351,BNB/USDT,SELL,613.02,0.0326
2026-03-28 21:13:00.672613,XRP/USDT,SELL,1.3364,14.9656
2026-03-28 21:14:02.158430,BTC/USDT,SELL,66615.02,0.0003
2026-03-28 21:14:02.483468,ETH/USDT,SELL,2005.1,0.01
2026-03-28 21:14:02.724163,SOL/USDT,SELL,82.58,0.2422
2026-03-28 21:14:02.967428,BNB/USDT,SELL,613.02,0.0326
2026-03-28 21:14:03.207690,XRP/USDT,SELL,1.3364,14.9656
2026-03-28 21:15:04.699519,BTC/USDT,SELL,66636.22,0.0003
2026-03-28 21:15:04.944996,ETH/USDT,SELL,2005.77,0.01
2026-03-28 21:15:05.602328,SOL/USDT,SELL,82.61,0.2421
2026-03-28 21:15:05.849382,BNB/USDT,SELL,613.24,0.0326
2026-03-28 21:15:06.092089,XRP/USDT,SELL,1.3368,14.9611
2026-03-28 21:16:07.564959,BTC/USDT,SELL,66621.63,0.0003
2026-03-28 21:16:07.805681,ETH/USDT,SELL,2005.84,0.01
2026-03-28 21:16:08.086438,SOL/USDT,SELL,82.59,0.2422
2026-03-28 21:16:08.329732,BNB/USDT,SELL,613.0,0.0326
2026-03-28 21:16:08.580276,XRP/USDT,SELL,1.3362,14.9678
2026-03-28 21:17:10.126941,BTC/USDT,SELL,66608.03,0.0003
2026-03-28 21:17:10.388034,ETH/USDT,SELL,2005.4,0.01
2026-03-28 21:17:10.637009,SOL/USDT,SELL,82.55,0.2423
2026-03-28 21:17:10.890058,BNB/USDT,SELL,612.93,0.0326
2026-03-28 21:17:11.134475,XRP/USDT,SELL,1.336,14.9701
2026-03-28 21:18:12.629053,BTC/USDT,SELL,66604.58,0.0003
2026-03-28 21:18:12.868748,ETH/USDT,SELL,2005.37,0.01
2026-03-28 21:18:13.111992,SOL/USDT,SELL,82.55,0.2423
2026-03-28 21:18:13.353188,BNB/USDT,SELL,612.82,0.0326
2026-03-28 21:18:13.606460,XRP/USDT,SELL,1.3359,14.9712
2026-03-28 21:19:15.118789,BTC/USDT,SELL,66601.36,0.0003
2026-03-28 21:19:15.368149,ETH/USDT,SELL,2004.97,0.01
2026-03-28 21:19:15.738130,SOL/USDT,SELL,82.54,0.2423
2026-03-28 21:19:15.980239,BNB/USDT,SELL,612.82,0.0326
2026-03-28 21:19:16.228982,XRP/USDT,SELL,1.336,14.9701
